order,id,state,latitude,longitude,PD.year,p.date
3996,NE-7313-D-2016,NE,40.37612,-97.253433,2016,5/19/2016
3997,NE-7314-A-2016,NE,41.125626,-96.81632,2016,5/31/2016
3998,NE-7315-A-2016,NE,40.066169,-98.352313,2016,5/28/2016
3999,NE-7316-A-2016,NE,41.042985,-97.98402,2016,NA
4000,NE-7317-A-2016,NE,40.396013,-98.965869,2016,5/14/2016
4001,NE-7317-B-2016,NE,40.390361,-98.958736,2016,5/13/2016
4002,NE-7317-D-2016,NE,40.303227,-99.058606,2016,5/18/2016
4003,NE-7318-A-2016,NE,41.919881,-96.901163,2016,5/19/2016
4004,NE-7318-B-2016,NE,41.913018,-96.890294,2016,5/20/2016
4005,NE-7318-C-2016,NE,41.921251,-96.887561,2016,5/20/2016
4006,NE-7319-A-2016,NE,41.528568,-97.251625,2016,5/19/2016
4007,NE-7319-C-2016,NE,41.537123,-97.245093,2016,5/5/2016
4008,NE-7319-D-2016,NE,41.548962,-97.258506,2016,5/21/2016
4009,NE-7320-A-2016,NE,41.121207,-97.373818,2016,5/21/2016
4010,NE-7321-A-2016,NE,41.203645,-97.108109,2016,5/7/2016
4011,NE-7321-B-2016,NE,41.199078,-97.102767,2016,5/7/2016
4012,NE-7322-C-2016,NE,40.969828,-96.261866,2016,5/18/2016
4013,NE-7322-D-2016,NE,40.940887,-96.412418,2016,5/19/2016
4014,NE-7323-A-2016,NE,41.339695,-96.644934,2016,5/6/2016
4015,NE-7323-B-2016,NE,41.354278,-96.695472,2016,5/7/2016
4016,NE-7323-C-2016,NE,41.405851,-96.737662,2016,5/8/2016
4017,NE-7323-D-2016,NE,41.397261,-96.718174,2016,5/29/2016
4018,NE-7324-A-2016,NE,41.178174,-96.672605,2016,5/18/2016
4019,NE-7324-B-2016,NE,41.17225,-96.62038,2016,5/19/2016
4020,NE-7324-C-2016,NE,41.193354,-96.753481,2016,5/21/2016
4021,NE-7324-D-2016,NE,41.181431,-96.728223,2016,5/20/2016
4022,NE-7325-A-2016,NE,41.302737,-96.486449,2016,5/19/2016
4023,NE-7325-B-2016,NE,41.294367,-96.485662,2016,5/14/2016
4024,NE-7325-C-2016,NE,41.290478,-96.485135,2016,5/21/2016
4025,NE-7325-D-2016,NE,41.27914,-96.476744,2016,6/4/2016
4026,NE-7326-A-2016,NE,41.149738,-96.618894,2016,5/15/2016
4027,NE-7326-B-2016,NE,41.20032,-96.930265,2016,5/12/2016
4028,NE-7327-A-2016,NE,40.68811,-96.756653,2016,5/14/2016
4029,NE-7327-B-2016,NE,40.677437,-96.737789,2016,5/7/2016
4030,NE-7327-C-2016,NE,40.652051,-96.746253,2016,5/15/2016
4031,NE-7327-D-2016,NE,40.60119,-96.748088,2016,5/15/2016
4032,NE-7328-A-2016,NE,40.985063,-101.952133,2016,5/20/2016
4033,NE-7328-B-2016,NE,40.984947,-101.942399,2016,5/21/2016
4034,NE-7328-C-2016,NE,41.122212,-101.75379,2016,5/11/2016
4035,NE-7329-A-2016,NE,41.354985,-97.287774,2016,5/6/2016
4036,NE-7329-B-2016,NE,41.345072,-97.229403,2016,5/7/2016
4037,NE-7329-C-2016,NE,41.354738,-97.326157,2016,5/5/2016
4038,NE-7329-D-2016,NE,41.044121,-96.99018,2016,5/7/2016
4039,NE-7330-C-2016,NE,40.64211,-98.313915,2016,5/14/2016
4040,NE-7330-D-2016,NE,40.600028,-98.29479,2016,5/19/2016
4041,NE-7331-A-2016,NE,40.549447,-98.728756,2016,5/17/2016
4042,NE-7331-B-2016,NE,40.527797,-98.700388,2016,5/16/2016
4043,NE-7331-C-2016,NE,40.498719,-98.691311,2016,5/19/2016
4044,NE-7331-D-2016,NE,40.536666,-98.728868,2016,5/9/2016
4045,NE-7332-A-2016,NE,41.542802,-96.9397,2016,5/19/2016
4046,NE-7332-B-2016,NE,41.549801,-96.950393,2016,5/20/2016
4047,NE-7332-C-2016,NE,41.542727,-96.947741,2016,5/21/2016
4048,NE-7332-D-2016,NE,41.550171,-96.961644,2016,5/20/2016
4049,NE-7333-A-2016,NE,40.251339,-95.828868,2016,5/22/2016
4050,NE-7333-B-2016,NE,40.163698,-95.926175,2016,5/23/2016
4051,NE-7333-C-2016,NE,40.169553,-95.863527,2016,5/7/2016
4052,NE-7334-A-2016,NE,40.564253,-98.568211,2016,5/10/2016
4053,NE-7334-B-2016,NE,40.556384,-98.587571,2016,5/8/2016
4054,NE-7334-C-2016,NE,40.549425,-98.717238,2016,5/6/2016
4055,NE-7334-D-2016,NE,40.547685,-98.643574,2016,5/11/2016
4056,NE-7335-A-2016,NE,40.375022,-98.51002,2016,5/13/2016
4057,NE-7335-B-2016,NE,40.361025,-98.520204,2016,5/10/2016
4058,NE-7335-C-2016,NE,40.345285,-98.476791,2016,5/7/2016
4059,NE-7335-D-2016,NE,40.405967,-98.309073,2016,5/6/2016
4060,NE-7336-A-2016,NE,40.513409,-98.633932,2016,5/14/2016
4061,NE-7336-B-2016,NE,40.520437,-98.634238,2016,5/13/2016
4062,NE-7336-C-2016,NE,40.534725,-98.69101,2016,5/5/2016
4063,NE-7336-D-2016,NE,40.527831,-98.691107,2016,5/6/2016
4064,NE-7337-A-2016,NE,41.170302,-96.440029,2016,5/2/2016
4065,NE-7337-B-2016,NE,41.177056,-96.46009,2016,5/2/2016
4066,NE-7337-C-2016,NE,41.159271,-96.462934,2016,5/3/2016
4067,NE-7338-A-2016,NE,41.550049,-96.874299,2016,5/7/2016
4068,NE-7338-B-2016,NE,41.511944,-96.852985,2016,5/20/2016
4069,NE-7338-C-2016,NE,41.49364,-96.824178,2016,5/21/2016
4070,NE-7338-D-2016,NE,41.565298,-96.865253,2016,5/8/2016
4071,NE-7339-A-2016,NE,41.282047,-96.691047,2016,5/28/2016
4072,NE-7341-A-2016,NE,40.498487,-101.55703,2016,5/14/2016
4073,NE-7343-A-2016,NE,41.267192,-96.562496,2016,5/4/2016
4074,NE-7343-B-2016,NE,41.269054,-96.568761,2016,5/3/2016
4075,NE-7343-C-2016,NE,41.227451,-96.615838,2016,5/4/2016
4076,NE-7344-A-2016,NE,41.232311,-96.598074,2016,NA
4077,NE-7345-A-2016,NE,41.294323,-96.560667,2016,5/20/2016
4078,NE-7346-A-2016,NE,41.239408,-97.248287,2016,5/7/2016
4079,NE-7346-B-2016,NE,41.260209,-97.074972,2016,5/7/2016
4080,NE-7346-C-2016,NE,41.298165,-96.926053,2016,5/20/2016
4081,NE-7346-D-2016,NE,41.151229,-97.096145,2016,6/6/2016
4082,NE-7347-A-2016,NE,41.187723,-96.800586,2016,6/1/2016
4083,NE-7347-B-2016,NE,41.326749,-96.597109,2016,6/2/2016
4084,NE-7347-C-2016,NE,41.344902,-96.664594,2016,6/2/2016
4085,NE-7347-D-2016,NE,41.198402,-96.830217,2016,5/31/2016
4086,NE-7350-A-2016,NE,40.179798,-98.787012,2016,5/16/2016
4087,NE-7350-B-2016,NE,40.194235,-98.786906,2016,5/15/2016
4088,NE-7350-C-2016,NE,40.266604,-98.677752,2016,5/17/2016
4089,NE-7350-D-2016,NE,40.354063,-98.726436,2016,5/18/2016
4090,NE-7351-A-2016,NE,40.455319,-97.119227,2016,5/15/2016
4091,NE-7351-B-2016,NE,40.504599,-97.162014,2016,5/14/2016
4092,NE-7351-C-2016,NE,40.431359,-97.124806,2016,5/15/2016
4093,NE-7351-D-2016,NE,40.424898,-97.062725,2016,5/19/2016
4094,NE-7352-A-2016,NE,40.983,-95.892,2016,5/4/2016
4095,NE-7352-B-2016,NE,40.983688,-95.954839,2016,5/6/2016
4096,NE-7352-C-2016,NE,40.980296,-95.906101,2016,5/5/2016
4097,NE-7352-D-2016,NE,40.528976,-95.788948,2016,5/20/2016
4098,NE-8001-A-2014,NE,40.346716,-99.383857,2014,5/7/2014
4099,NE-8001-B-2014,NE,40.343718,-99.339869,2014,5/9/2014
4100,NE-8001-C-2014,NE,40.346093,-99.390435,2014,5/7/2014
4101,NE-8002-A-2015,NE,40.339873,-99.363755,2015,NA
4102,NE-8002-B-2015,NE,40.328956,-99.361234,2015,NA
4103,NE-8002-C-2015,NE,40.353862,-99.383078,2015,NA
4104,NE-8002-D-2015,NE,40.40399,-99.449183,2015,NA
4105,NE-8003-A-2015,NE,42.469056,-97.774014,2015,5/13/2015
4106,NE-8003-B-2015,NE,42.475325,-97.764375,2015,5/18/2015
4107,NE-8003-C-2014,NE,42.472528,-97.77281,2014,5/8/2014
4108,NE-8003-D-2014,NE,42.470774,-97.764075,2014,5/9/2014
4109,NE-8004-A-2015,NE,42.463,-97.852,2015,5/2/2015
4110,NE-8005-A-2015,NE,40.948661,-97.621448,2015,5/10/2015
4111,NE-8006-A-2015,NE,40.763698,-98.220998,2015,5/11/2015
4112,NE-8007-B-2014,NE,40.361908,-100.41608,2014,5/5/2014
4113,NE-8007-C-2014,NE,40.273949,-100.454662,2014,5/4/2014
4114,NE-8008-A-2015,NE,40.309352,-97.03368,2015,NA
4115,NE-8008-B-2015,NE,40.309352,-97.03368,2015,NA
4116,NE-8009-A-2015,NE,40.46347,-99.403337,2015,5/1/2015
4117,NE-8009-C-2015,NE,40.500418,-99.34625,2015,5/1/2015
4118,NE-8010-A-2015,NE,40.819703,-97.754776,2015,5/20/2015
4119,NE-8010-B-2015,NE,40.774853,-97.678541,2015,5/22/2015
4120,NE-8011-A-2014,NE,40.478453,-99.365067,2014,5/8/2014
4121,NE-8011-B-2014,NE,40.478187,-99.374421,2014,5/9/2014
4122,NE-8012-D-2014,NE,40.948747,-98.034803,2014,4/29/2014
4123,NE-8013-A-2015,NE,40.810744,-97.926077,2015,5/24/2015
4124,NE-8013-B-2015,NE,40.827274,-97.878382,2015,5/26/2015
4125,NE-8013-C-2014,NE,40.809485,-97.936335,2014,5/10/2014
4126,NE-8014-A-2015,NE,42.374696,-97.712298,2015,5/16/2015
4127,NE-8014-B-2015,NE,42.258835,-97.730258,2015,5/14/2015
4128,NE-8014-C-2014,NE,42.260315,-97.732791,2014,5/18/2014
4129,NE-8014-D-2014,NE,42.376797,-97.723096,2014,5/19/2014
4130,NE-8015-A-2015,NE,40.183425,-98.533266,2015,5/12/2015
4131,NE-8015-B-2015,NE,40.5602,-98.444972,2015,5/2/2015
4132,NE-8015-C-2015,NE,40.491681,-98.473159,2015,4/27/2015
4133,NE-8015-D-2015,NE,40.520784,-98.444861,2015,4/28/2015
4134,NE-8016-A-2015,NE,42.66346,-98.976263,2015,5/4/2015
4135,NE-8016-B-2015,NE,42.663806,-98.838865,2015,5/5/2015
4136,NE-8016-C-2014,NE,42.677923,-98.976302,2014,5/12/2014
4137,NE-8016-D-2014,NE,42.679267,-98.96167,2014,5/14/2014
4138,NE-8017-A-2015,NE,42.282368,-97.732075,2015,5/12/2015
4139,NE-8017-B-2015,NE,42.300092,-97.751704,2015,5/15/2015
4140,NE-8018-B-2014,NE,40.448257,-98.160784,2014,5/11/2014
4141,NE-8019-C-2015,NE,40.435846,-98.160545,2015,5/3/2015
4142,NE-8019-D-2015,NE,40.511404,-98.24517,2015,5/3/2015
4143,NE-8020-A-2014,NE,41.559303,-97.494536,2014,5/8/2014
4144,NE-8020-B-2014,NE,41.574935,-97.50652,2014,4/28/2014
4145,NE-8020-C-2014,NE,41.551718,-97.525272,2014,4/30/2014
4146,NE-8020-D-2014,NE,41.631102,-97.576835,2014,5/1/2014
4147,NE-8021-A-2015,NE,41.565791,-97.628588,2015,4/28/2015
4148,NE-8021-B-2015,NE,41.478777,-97.556108,2015,4/29/2015
4149,NE-8021-C-2015,NE,41.398732,-97.584996,2015,4/26/2015
4150,NE-8021-D-2015,NE,41.402289,-97.54657,2015,4/26/2015
4151,NE-8022-A-2015,NE,42.094218,-97.217569,2015,5/16/2015
4152,NE-8022-C-2014,NE,42.130382,-97.04227,2014,5/13/2014
4153,NE-8023-A-2015,NE,41.62359,-97.182297,2015,NA
4154,NE-8023-B-2015,NE,41.592895,-97.237623,2015,NA
4155,NE-8023-C-2015,NE,41.643069,-97.192081,2015,NA
4156,NE-8023-D-2015,NE,41.639584,-97.250487,2015,NA
4157,NE-8024-A-2014,NE,41.623034,-97.180263,2014,NA
4158,NE-8024-B-2014,NE,41.592895,-97.237623,2014,NA
4159,NE-8024-C-2014,NE,41.643069,-97.192081,2014,NA
4160,NE-8024-D-2014,NE,41.634461,-97.250458,2014,NA
4161,NE-8025-A-2015,NE,40.985116,-97.222342,2015,5/3/2015
4162,NE-8025-B-2015,NE,41.021197,-97.084477,2015,6/1/2015
4163,NE-8025-C-2015,NE,41.018937,-97.090919,2015,5/31/2015
4164,NE-8025-D-2015,NE,40.996741,-97.220616,2015,5/21/2015
4165,NE-8026-A-2014,NE,40.985058,-97.199033,2014,5/6/2014
4166,NE-8026-B-2014,NE,40.985228,-97.218345,2014,5/3/2014
4167,NE-8026-C-2014,NE,41.00735,-97.213566,2014,5/7/2014
4168,NE-8027-A-2015,NE,41.143971,-97.922108,2015,5/21/2015
4169,NE-8028-C-2014,NE,41.049379,-98.420543,2014,NA
4170,NE-8029-A-2014,NE,40.316912,-97.03856,2014,5/22/2014
4171,NE-8029-B-2014,NE,40.316912,-97.03856,2014,5/22/2014
4172,NE-8030-A-2015,NE,42.340376,-97.713141,2015,5/5/2015
4173,NE-8030-B-2015,NE,42.332818,-97.712873,2015,5/4/2015
4174,NE-8030-C-2014,NE,42.345749,-97.719969,2014,5/6/2014
4175,NE-8030-D-2014,NE,42.333447,-97.696138,2014,5/7/2014
4176,NE-8031-A-2015,NE,41.245127,-96.488596,2015,5/18/2015
4177,NE-8031-B-2015,NE,42.619921,-98.956672,2015,4/25/2015
4178,NE-8031-C-2015,NE,40.593511,-97.962075,2015,5/2/2015
4179,NE-8031-D-2015,NE,40.535675,-99.684393,2015,5/13/2015
4180,NE-8032-A-2015,NE,42.420791,-97.579906,2015,5/4/2015
4181,NE-8033-B-2015,NE,42.152076,-97.459797,2015,5/2/2015
4182,NE-8034-A-2015,NE,42.231834,-97.237232,2015,5/8/2015
4183,NE-8034-B-2015,NE,42.239964,-97.401196,2015,5/10/2015
4184,NE-8034-C-2014,NE,42.247929,-97.287131,2014,5/14/2014
4185,NE-8034-D-2014,NE,42.239081,-97.296561,2014,5/16/2014
4186,NE-8036-A-2014,NE,40.484639,-98.453844,2014,5/21/2014
4187,NE-8036-B-2014,NE,40.680018,-98.622186,2014,5/17/2014
4188,NE-8036-C-2014,NE,40.671415,-98.462444,2014,5/20/2014
4189,NE-8037-A-2015,NE,40.520589,-98.435707,2015,5/18/2015
4190,NE-8037-B-2015,NE,40.651264,-98.603785,2015,5/21/2015
4191,NE-8037-C-2015,NE,40.67544,-98.462017,2015,5/26/2015
4192,NE-8038-A-2015,NE,40.183382,-98.772863,2015,5/23/2015
4193,NE-8039-A-2015,NE,42.455,-97.872,2015,5/3/2015
4194,NE-8040-A-2014,NE,42.426,-97.872,2014,4/26/2014
4195,NE-8040-B-2014,NE,42.426,-97.872,2014,4/26/2014
4196,NE-8040-C-2014,NE,42.454,-97.889,2014,5/9/2014
4197,NE-8041-A-2015,NE,42.130297,-97.587011,2015,5/2/2015
4198,NE-8041-B-2015,NE,42.137251,-97.722784,2015,5/4/2015
4199,NE-8041-D-2014,NE,42.079476,-97.577115,2014,5/5/2014
4200,NE-8042-A-2015,NE,42.318463,-97.625735,2015,4/27/2015
4201,NE-8042-B-2015,NE,42.318428,-97.567574,2015,4/29/2015
4202,NE-8079-A-2015,NE,42.2296,-97.5531,2015,5/5/2015
4203,NE-8079-C-2014,NE,42.2296,-97.5531,2014,5/5/2014
4204,NE-8255-A-2016,NE,40.296678,-96.031224,2016,5/21/2016
4205,NE-8255-B-2016,NE,40.300747,-96.023223,2016,5/22/2016
4206,NE-8255-C-2016,NE,40.281207,-96.036157,2016,5/23/2016
4207,NE-8255-D-2016,NE,40.284396,-96.030385,2016,5/24/2016
4208,NE-8257-A-2016,NE,42.382807,-98.078962,2016,5/6/2016
4209,NE-8257-B-2016,NE,42.375211,-98.082314,2016,5/7/2016
4210,NE-8257-C-2016,NE,42.389511,-98.0824,2016,5/10/2016
4211,NE-8257-D-2016,NE,42.353586,-97.995002,2016,5/3/2016
4212,NE-8258-A-2016,NE,41.628915,-96.933144,2016,5/14/2016
4213,NE-8258-B-2016,NE,41.619924,-96.933502,2016,5/14/2016
4214,NE-8258-C-2016,NE,41.64466,-96.938278,2016,5/21/2016
4215,NE-8258-D-2016,NE,41.601235,-96.92754,2016,5/21/2016
4216,NE-8268-A-2016,NE,40.983432,-95.892065,2016,5/4/2016
4217,NE-8268-B-2016,NE,40.983762,-95.95469,2016,5/6/2016
4218,NE-8268-C-2016,NE,40.978938,-95.90699,2016,5/5/2016
4219,NE-8268-D-2016,NE,40.528126,-95.786389,2016,5/20/2016
4220,NE-9001-A-2015,NE,42.663757,-98.819426,2015,5/5/2015
4221,NE-9002-A-2014,NE,40.502662,-98.468467,2014,4/25/2014
4222,NE-9002-B-2014,NE,40.51736,-98.468482,2014,4/26/2014
4223,NE-9002-C-2014,NE,40.517276,-98.449497,2014,4/26/2014
4224,NE-9002-D-2014,NE,40.560883,-98.449426,2014,5/6/2014
4225,NE-9003-A-2015,NE,41.096958,-98.082665,2015,5/3/2015
4226,NE-9003-B-2015,NE,41.194993,-97.87767,2015,5/12/2015
4227,NE-9004-A-2015,NE,40.904768,-101.539522,2015,5/10/2015
4228,NE-9004-B-2015,NE,40.941291,-101.608947,2015,5/1/2015
4229,NE-9005-A-2014,NE,40.876111,-101.567824,2014,5/26/2014
4230,NE-9006-A-2015,NE,41.369062,-97.170763,2015,5/14/2015
4231,NE-9006-C-2015,NE,41.237791,-97.163499,2015,5/12/2015
4232,NE-9007-A-2014,NE,40.935753,-101.618286,2014,6/10/2014
4233,NE-9007-B-2014,NE,40.932452,-101.618511,2014,7/5/2014
4234,NE-9007-C-2015,NE,40.852071,-101.710941,2015,5/12/2015
4235,NE-9007-D-2015,NE,40.925842,-101.722016,2015,5/5/2015
4236,NE-9008-A-2015,NE,40.316304,-95.933065,2015,7/2/2015
4237,NE-9009-A-2014,NE,40.263182,-95.950481,2014,5/12/2014
4238,NE-9010-A-2015,NE,40.4755,-98.409062,2015,4/29/2015
4239,NE-9010-B-2015,NE,40.48289,-98.463461,2015,5/3/2015
4240,NE-9010-C-2015,NE,40.540074,-98.443126,2015,5/11/2015
4241,NE-9010-D-2015,NE,40.468148,-98.396995,2015,5/30/2015
4242,NE-9011-A-2015,NE,42.383797,-97.681732,2015,5/3/2015
4243,NE-9011-B-2015,NE,42.361896,-97.667086,2015,5/5/2015
4244,NE-9012-A-2015,NE,42.650263,-98.993982,2015,NA
4245,OH-118-A-2015,OH,40.67040114,-83.55730464,2015,5/9/2015
4246,OH-118-B-2015,OH,40.70901678,-83.53456187,2015,5/11/2015
4247,OH-118-C-2015,OH,40.64039982,-83.54018184,2015,5/15/2015
4248,OH-118-D-2015,OH,40.63924824,-83.50269102,2015,5/14/2015
4249,OH-119-A-2015,OH,41.14653896,-84.50208108,2015,4/30/2015
4250,OH-119-B-2015,OH,41.14660681,-84.50458335,2015,4/28/2015
4251,OH-120-A-2014,OH,40.8434359,-81.820253,2014,5/26/2014
4252,OH-121-A-2015,OH,40.84044893,-81.81894241,2015,5/14/2015
4253,OH-122-A-2014,OH,39.33007512,-84.63108326,2014,5/6/2014
4254,OH-122-B-2014,OH,39.27728163,-84.69982598,2014,5/27/2014
4255,OH-122-C-2014,OH,39.27947641,-84.75575019,2014,5/24/2014
4256,OH-122-D-2014,OH,39.33076444,-84.74276914,2014,5/25/2014
4257,OH-123-A-2015,OH,39.28124303,-84.72002089,2015,5/13/2015
4258,OH-123-B-2015,OH,39.27459022,-84.71834751,2015,5/13/2015
4259,OH-123-C-2015,OH,39.25055056,-84.78889776,2015,5/4/2015
4260,OH-123-D-2015,OH,39.34882294,-84.6228767,2015,5/2/2015
4261,OH-124-A-2014,OH,40.42487799,-81.38114411,2014,NA
4262,OH-124-B-2014,OH,40.40065956,-81.39418667,2014,NA
4263,OH-124-C-2014,OH,40.29659171,-81.54051429,2014,NA
4264,OH-124-D-2014,OH,40.30005344,-81.53607774,2014,NA
4265,OH-125-A-2015,OH,40.4169448,-81.39627258,2015,5/23/2015
4266,OH-125-B-2015,OH,40.32739252,-81.52769417,2015,5/29/2015
4267,OH-125-C-2015,OH,40.43150177,-81.39792312,2015,5/24/2015
4268,OH-125-D-2015,OH,40.41765342,-81.40286385,2015,6/5/2015
4269,OH-126-A-2014,OH,39.33987638,-83.7449434,2014,5/30/2014
4270,OH-126-B-2014,OH,39.45143037,-84.02343265,2014,5/8/2014
4271,OH-126-C-2014,OH,39.4655079,-84.01418842,2014,5/8/2014
4272,OH-126-D-2014,OH,39.42901542,-84.04125808,2014,5/27/2014
4273,OH-127-A-2015,OH,39.43415424,-84.04252207,2015,5/14/2015
4274,OH-127-B-2015,OH,39.436328,-84.05338877,2015,5/12/2015
4275,OH-127-C-2015,OH,39.4656204,-84.01082708,2015,5/9/2015
4276,OH-127-D-2015,OH,39.45343122,-84.03802266,2015,5/8/2015
4277,OH-128-A-2014,OH,39.09887551,-83.95225297,2014,6/22/2014
4278,OH-128-B-2014,OH,39.09418157,-83.9516543,2014,6/23/2014
4279,OH-128-C-2014,OH,39.09588645,-83.95731279,2014,6/23/2014
4280,OH-129-A-2015,OH,39.09887551,-83.95225297,2015,5/13/2015
4281,OH-129-B-2015,OH,39.09529929,-83.95442363,2015,5/12/2015
4282,OH-130-A-2014,OH,39.51661278,-83.86892716,2014,5/9/2014
4283,OH-130-B-2014,OH,39.51767621,-83.85903642,2014,5/9/2014
4284,OH-130-C-2014,OH,39.52129251,-83.86313338,2014,5/27/2014
4285,OH-130-D-2014,OH,39.5533602,-83.8554578,2014,6/2/2014
4286,OH-131-A-2015,OH,39.52176353,-83.86867632,2015,5/8/2015
4287,OH-131-B-2015,OH,39.51798078,-83.86555488,2015,5/9/2015
4288,OH-131-C-2015,OH,39.52377236,-83.8617588,2015,5/9/2015
4289,OH-131-D-2015,OH,39.52189036,-83.85418109,2015,5/10/2015
4290,OH-133-A-2014,OH,40.56904082,-84.43140033,2014,5/25/2014
4291,OH-133-B-2014,OH,40.57121378,-84.44145717,2014,5/26/2014
4292,OH-133-C-2014,OH,40.62084443,-84.41337166,2014,5/26/2014
4293,OH-133-D-2014,OH,40.60244292,-84.44736272,2014,5/26/2014
4294,OH-134-A-2015,OH,40.57256976,-84.42978036,2015,5/13/2015
4295,OH-134-B-2015,OH,40.56701101,-84.4274994,2015,5/9/2015
4296,OH-134-C-2015,OH,40.56698252,-84.43634479,2015,5/13/2015
4297,OH-134-D-2015,OH,40.6078544,-84.43234235,2015,5/14/2015
4298,OH-135-A-2014,OH,40.49532191,-84.65222757,2014,5/23/2014
4299,OH-135-B-2014,OH,40.53693066,-84.67381407,2014,5/25/2014
4300,OH-135-C-2014,OH,40.53984621,-84.68050437,2014,5/24/2014
4301,OH-135-D-2014,OH,40.51123854,-84.66948751,2014,5/23/2014
4302,OH-136-A-2015,OH,40.49158091,-84.64272564,2015,5/12/2015
4303,OH-136-B-2015,OH,40.53972728,-84.66940364,2015,5/13/2015
4304,OH-136-C-2015,OH,40.49660455,-84.66186752,2015,5/12/2015
4305,OH-136-D-2015,OH,40.50709372,-84.66916673,2015,5/13/2015
4306,OH-137-A-2014,OH,40.56367997,-84.59264203,2014,5/9/2014
4307,OH-137-B-2014,OH,40.32749478,-84.46963185,2014,5/26/2014
4308,OH-138-A-2015,OH,40.47637838,-84.47645658,2015,5/6/2015
4309,OH-138-B-2015,OH,40.46758068,-84.46507203,2015,5/7/2015
4310,OH-138-C-2015,OH,40.46764689,-84.47614949,2015,5/8/2015
4311,OH-138-D-2015,OH,40.4489765,-84.58344466,2015,5/8/2015
4312,OH-139-A-2014,OH,39.9150953,-84.59998941,2014,5/2/2014
4313,OH-139-B-2014,OH,39.89807297,-84.61562857,2014,5/1/2014
4314,OH-139-C-2014,OH,39.9681437,-84.63549303,2014,5/8/2014
4315,OH-139-D-2014,OH,39.94059021,-84.61958516,2014,5/6/2014
4316,OH-140-A-2015,OH,39.88374066,-84.6303426,2015,5/12/2015
4317,OH-140-B-2015,OH,39.82563631,-84.65667795,2015,5/10/2015
4318,OH-140-C-2015,OH,39.94353293,-84.62772247,2015,5/9/2015
4319,OH-140-D-2015,OH,39.91293443,-84.5949277,2015,5/4/2015
4320,OH-141-A-2014,OH,39.28680387,-84.66518951,2014,5/20/2014
4321,OH-141-B-2014,OH,39.29247297,-84.72207997,2014,5/27/2014
4322,OH-141-C-2014,OH,39.29058153,-84.70908994,2014,5/27/2014
4323,OH-141-D-2014,OH,39.24827715,-84.71472366,2014,5/23/2014
4324,OH-142-A-2015,OH,39.28798074,-84.67065059,2015,5/8/2015
4325,OH-142-B-2015,OH,39.28757908,-84.71898211,2015,5/16/2015
4326,OH-142-C-2015,OH,39.29075453,-84.70234999,2015,5/22/2015
4327,OH-142-D-2015,OH,39.22168473,-84.70293433,2015,5/23/2015
4328,OH-145-A-2014,OH,40.55594487,-83.99835332,2014,5/22/2014
4329,OH-145-B-2014,OH,40.5479662,-83.97736602,2014,5/20/2014
4330,OH-146-A-2015,OH,40.60325285,-84.05225053,2015,5/6/2015
4331,OH-146-B-2015,OH,40.45839807,-83.84797086,2015,5/24/2015
4332,OH-147-A-2014,OH,39.35982758,-83.80001708,2014,5/19/2014
4333,OH-147-B-2014,OH,39.34644412,-83.79097913,2014,5/30/2014
4334,OH-147-C-2014,OH,39.35036965,-83.78923705,2014,5/28/2014
4335,OH-147-D-2014,OH,39.34029288,-83.78813407,2014,5/31/2014
4336,OH-149-A-2014,OH,41.25128441,-84.20702924,2014,5/29/2014
4337,OH-149-B-2014,OH,41.02873507,-84.23406108,2014,5/31/2014
4338,OH-150-A-2015,OH,41.26944253,-84.20846954,2015,5/24/2015
4339,OH-150-B-2015,OH,41.25900335,-84.20705641,2015,5/8/2015
4340,OH-151-A-2014,OH,39.54774387,-83.90440887,2014,5/25/2014
4341,OH-151-B-2014,OH,39.54831587,-83.90630372,2014,5/26/2014
4342,OH-152-A-2015,OH,39.53080887,-83.8701099,2015,5/9/2015
4343,OH-152-B-2015,OH,39.53501186,-83.86826155,2015,5/9/2015
4344,OH-153-A-2015,OH,39.6997654,-82.87017693,2015,4/23/2015
4345,OH-153-B-2015,OH,39.71966532,-82.89536822,2015,5/2/2015
4346,OH-154-A-2014,OH,39.81322304,-82.48160256,2014,5/8/2014
4347,OH-154-B-2014,OH,39.80047077,-82.48746039,2014,5/10/2014
4348,OH-155-A-2015,OH,39.81551544,-82.49138827,2015,4/29/2015
4349,OH-155-B-2015,OH,39.85071944,-82.54077037,2015,5/7/2015
4350,OH-156-A-2014,OH,39.99260759,-84.28342008,2014,5/20/2014
4351,OH-156-B-2014,OH,40.01224078,-84.27228152,2014,5/14/2014
4352,OH-157-A-2015,OH,40.00485878,-84.27402285,2015,5/15/2015
4353,OH-157-B-2015,OH,39.9984817,-84.27684945,2015,5/16/2015
4354,OH-158-A-2014,OH,41.06829561,-83.3753473,2014,5/30/2014
4355,OH-158-B-2014,OH,41.00247652,-83.33688183,2014,5/28/2014
4356,OH-159-A-2015,OH,41.06688043,-83.3679504,2015,5/7/2015
4357,OH-159-B-2015,OH,41.00247652,-83.33688183,2015,5/4/2015
4358,OH-160-A-2014,OH,39.93047154,-81.95104044,2014,5/7/2014
4359,OH-160-B-2014,OH,39.9275871,-81.94328065,2014,5/10/2014
4360,OH-160-C-2014,OH,39.93761464,-81.94177676,2014,5/7/2014
4361,OH-160-D-2014,OH,39.93866774,-81.93314309,2014,5/6/2014
4362,OH-161-A-2015,OH,39.93394448,-81.95888433,2015,5/3/2015
